Geschäftstyp,Bewilligungsnummer,Richtung,Bewilligungsdatum,Bestimmungsland,Catch-All,AG (GKV),MTCR (GKV),NSGI (GKV),NSGII (GKV),WA (GKV),ML (GKV),Anhang 5.1,Anhang 5.2,Anhang 5.3,ChKV,Wert
DUAL_USE,10435,EXPORT,04/14/2011,China,,,,,2B201.a1,2B001.b2,,,,,,307681
DUAL_USE,10442,EXPORT,04/14/2011,Vereinigte Staaten,,,,,,,,,,,,244
DUAL_USE,10441,EXPORT,04/15/2011,Belarus,,,,,2B001.a,2B001.a,,,,,,64600
DUAL_USE,10451,EXPORT,04/18/2011,Indien,,,,,,5A002.a1a,,,,,,7600
DUAL_USE,10453,EXPORT,04/18/2011,Thailand,,,,,,3A001.a10c,,,,,,15250
DUAL_USE,10454,EXPORT,04/18/2011,Mongolei,,,,,,,,5.1,,,,1095
DUAL_USE,10445,EXPORT,04/18/2011,Jugoslawien,,,,,2B201.a,2B001.b,,,,,,10240
DUAL_USE,10448,EXPORT,04/18/2011,"Slowakei, Slowakische Republik",,,,,,,,5.1,,,,1350
DUAL_USE,10449,EXPORT,04/18/2011,China,,,,0C003,,,,,,,,14621
DUAL_USE,10449,EXPORT,04/18/2011,China,,,,0C003,,,,,,,,1666
DUAL_USE,10444,EXPORT,04/18/2011,China,,,,,2B001.a,2B001.b2,,,,,,930058
DUAL_USE,10450,EXPORT,04/18/2011,Frankreich,,,2B120,,,7B003.a,,,,,,201376
DUAL_USE,10450,EXPORT,04/18/2011,Frankreich,,,2B120,,,7B003.a,,,,,,259840
DUAL_USE,10452,EXPORT,04/18/2011,Indien,,,,0C003,,,,,,,,564
NUCLEAR,10455,EXPORT,04/18/2011,"Iran, Islamische Republik",,,,,,,,,,,,137
DUAL_USE,10446,EXPORT,04/18/2011,Madagaskar,,,,,,,,5.1,,,,500
DUAL_USE,10412,EXPORT,04/18/2011,China,,2B352.b,,,,,,,,,,440500
DUAL_USE,10447,EXPORT,04/18/2011,Brasilien,,,,,,,ML11,,,,,187520
DUAL_USE,10447,EXPORT,04/18/2011,Brasilien,,,,,,,ML21,,,,,500
DUAL_USE,10458,EXPORT,04/19/2011,China,,2B350.g2,,,,,,,,,,4390
DUAL_USE,10459,EXPORT,04/19/2011,Singapur,,2B350.g2,,,,,,,,,,2051
DUAL_USE,10460,EXPORT,04/19/2011,Singapur,,2B350.g2,,,,,,,,,,1535
DUAL_USE,10461,EXPORT,04/19/2011,Indonesien,,,,,,6A002.c1,,,,,,47099
DUAL_USE,10461,EXPORT,04/19/2011,Indonesien,,,,,,6A002.c1,,,,,,54570
DUAL_USE,10456,EXPORT,04/19/2011,Kuwait,,,,,,,ML01,,,,,6000
DUAL_USE,10457,EXPORT,04/19/2011,China,,,,,2B201.a1,,,,,,,762067
DUAL_USE,10463,EXPORT,04/20/2011,Südafrika,,,,,,6A005.a6b2,,,,,,781430
DUAL_USE,10464,EXPORT,04/20/2011,Russische Föderation,,,,,,2B001.a,,,,,,94410
DUAL_USE,10465,EXPORT,04/20/2011,Russische Föderation,,,,,,2B001.a,,,,,,240385
DUAL_USE,10466,EXPORT,04/20/2011,Indien,,,,,2B201.b1,,,,,,,668000
DUAL_USE,10467,EXPORT,04/20/2011,China,,,,,2B001.a1,2B001.b2,,,,,,699642
DUAL_USE,10462,EXPORT,04/20/2011,China,,,,,,,,5.1,,,,13590
DUAL_USE,10468,EXPORT,04/20/2011,Mexiko,,,,,,,ML04.c,,,,,21054
DUAL_USE,10471,EXPORT,04/20/2011,Indien,,,,,,,ML10.b,,,,,530000000
DUAL_USE,10471,EXPORT,04/20/2011,Indien,,,,,,,ML22.a,,,,,0
DUAL_USE,10471,EXPORT,04/20/2011,Indien,,,,,,,ML14,,,,,20000000
DUAL_USE,10469,EXPORT,04/20/2011,Saudi-Arabien,,,,,,,ML10.b,,,,,9000000
DUAL_USE,10470,EXPORT,04/20/2011,Katar,,,,,,,ML10.a,,,,,600000000
DUAL_USE,10470,EXPORT,04/20/2011,Katar,,,,,,,,,,,,0
DUAL_USE,10472,EXPORT,04/21/2011,Russische Föderation,,,,,,2B001.a,,,,,,183080
DUAL_USE,10474,EXPORT,04/21/2011,Russische Föderation,,,,,,2B001.a,,,,,,65000
DUAL_USE,10475,EXPORT,04/21/2011,Russische Föderation,,,,,2B001.a,2B001.a,,,,,,384800
DUAL_USE,10477,EXPORT,04/21/2011,Rumänien,,,,,,6A002.c1,,,,,,23200
DUAL_USE,10473,EXPORT,04/21/2011,Russische Föderation,,,,,2B201.a,,,,,,,133770
DUAL_USE,10476,EXPORT,04/21/2011,Israel,,,,,1C231,,,,,,,9900
DUAL_USE,10478,EXPORT,04/21/2011,Israel,,,,,,2B001.a,,,,,,148750
DUAL_USE,10479,EXPORT,04/21/2011,Israel,,,,,,2B001.a,,,,,,210000
DUAL_USE,10481,EXPORT,04/26/2011,China,,,,,2B201.a1,,,,,,,139439
DUAL_USE,10483,EXPORT,04/26/2011,Belarus,,2B350.g3,,,,,,,,,,59150
DUAL_USE,10484,EXPORT,04/26/2011,Belarus,,2B350.d3,,,,,,,,,,39936
DUAL_USE,10484,EXPORT,04/26/2011,Belarus,,2B350.g3,,,,,,,,,,2200
DUAL_USE,10485,EXPORT,04/26/2011,Belarus,,2B350.g3,,,,,,,,,,55300
DUAL_USE,10486,EXPORT,04/26/2011,China,,2B350.g2,,,,,,,,,,14489
DUAL_USE,10480,EXPORT,04/26/2011,China,,,,,2B201.b,2B001.c2,,,,,,1810000
DUAL_USE,10482,EXPORT,04/26/2011,Simbabwe,,,,,,5D002.c1,,,,,,19637
DUAL_USE,10144,EXPORT,04/26/2011,Bahrain,,,,,,,,5.1,,,,19713
DUAL_USE,10144,EXPORT,04/26/2011,Bahrain,,,,,,,ML01.a,,,,,19926
DUAL_USE,10487,EXPORT,04/27/2011,China,,,,,,2B001.a,,,,,,484566
DUAL_USE,10488,EXPORT,04/27/2011,Indien,,2B350.d5,,,,,,,,,,9800
DUAL_USE,10488,EXPORT,04/27/2011,Indien,,2B350.d5,,,,,,,,,,19900
DUAL_USE,10489,EXPORT,04/27/2011,Russische Föderation,,,,,,,ML01.a,,,,,19260
DUAL_USE,10491,EXPORT,04/27/2011,Bosnien und Herzegowina,,,,,,3A002g2,,,,,,83686
DUAL_USE,10492,EXPORT,04/27/2011,Japan,,,,0C001,,,,,,,,4043
DUAL_USE,10493,EXPORT,04/27/2011,Deutschland,,,,0C003,,,,,,,,551
DUAL_USE,10494,EXPORT,04/27/2011,Deutschland,,,,0C003,,,,,,,,170
DUAL_USE,10495,EXPORT,04/27/2011,Deutschland,,,,0C003,,,,,,,,715
DUAL_USE,10496,EXPORT,04/27/2011,Vereinigte Staaten,,,,0C003,,,,,,,,264
DUAL_USE,10497,EXPORT,04/27/2011,Vereinigte Staaten,,,,0C001,,,,,,,,381
DUAL_USE,10337,EXPORT,04/27/2011,Brasilien,,,,0B001.b14,,,,,,,,120000
DUAL_USE,10498,EXPORT,04/28/2011,Russische Föderation,,,,,2B201.b,2B001.c,,,,,,240000
DUAL_USE,10500,EXPORT,04/28/2011,Russische Föderation,,,,,,2B001.a,,,,,,220400
DUAL_USE,10501,EXPORT,04/28/2011,Russische Föderation,,,,,,2B001.a,,,,,,94400
DUAL_USE,10503,EXPORT,04/28/2011,Russische Föderation,,,,,,2B001.a,,,,,,174130
DUAL_USE,10504,EXPORT,04/28/2011,Ungarn,,,,,,,ML16,,,,,9900
DUAL_USE,10507,EXPORT,04/28/2011,Indien,,,,,,7B003.a,,,,,,55000
DUAL_USE,10507,EXPORT,04/28/2011,Indien,,,2E+101,,,700,,,,,,140000
DUAL_USE,10490,EXPORT,04/28/2011,Kuba,,2B350.d3,,,,,,,,,,162740
DUAL_USE,10499,EXPORT,04/28/2011,China,,2B350.g2,,,,,,,,,,29779
DUAL_USE,10508,EXPORT,04/28/2011,Russische Föderation,,,,,2B001.a,2B001.a,,,,,,81000
DUAL_USE,10509,EXPORT,04/28/2011,Russische Föderation,,,,,2B001.a,2B001.a,,,,,,387360
DUAL_USE,10505,EXPORT,04/28/2011,China,,,2B120,,,7B003.a,,,,,,1470000
DUAL_USE,10505,EXPORT,04/28/2011,China,,,,,,7B003.a,,,,,,0
DUAL_USE,10514,EXPORT,04/29/2011,China,,,,,2B201.a1,2B001.b2,,,,,,743063
DUAL_USE,10512,EXPORT,04/29/2011,Brasilien,,,,,,5A002.a1a,,,,,,16000
DUAL_USE,10510,EXPORT,04/29/2011,China,,,,,2B201.a1,,,,,,,291137
DUAL_USE,10511,EXPORT,04/29/2011,Indien,,,,,,5A002.a1a,,,,,,46080
DUAL_USE,10515,EXPORT,05/02/2011,Thailand,,,,,2B201.b,2B001.c,,,,,,420000
DUAL_USE,10518,EXPORT,05/02/2011,"Taiwan, Provinz von China",,2B350.d4,,,,,,,,,,144540
DUAL_USE,10520,EXPORT,05/02/2011,Russische Föderation,,,,,2B201.a,2B001.b2,,,,,,413940
DUAL_USE,10521,EXPORT,05/02/2011,Russische Föderation,,,,,2B201.a1,2B001.b2,,,,,,673040
DUAL_USE,10522,EXPORT,05/02/2011,Peru,,,,,,,ML15.d,,,,,50000
DUAL_USE,10517,EXPORT,05/02/2011,Hong Kong,,,,,,3A001.a2c,,,,,,107000
DUAL_USE,10516,EXPORT,05/02/2011,Hong Kong,,,,,,3A001.a2c,,,,,,8100
DUAL_USE,10519,EXPORT,05/02/2011,Deutschland,,,,,,,,,,,2B4,1500
DUAL_USE,10525,EXPORT,05/03/2011,Hong Kong,,,,,,3A001.a2c,,,,,,768000
DUAL_USE,10526,EXPORT,05/03/2011,China,,,,,2B201.b1,,,,,,,665000
DUAL_USE,10527,EXPORT,05/03/2011,China,,,,,2B201.b1,,,,,,,665000
DUAL_USE,10529,EXPORT,05/04/2011,Indien,,,,,,,ML01.a,,,,,7019
DUAL_USE,10529,EXPORT,05/04/2011,Indien,,,,,,,ML03.a,,,,,6188
DUAL_USE,10530,EXPORT,05/04/2011,Deutschland,,,,,1C235,,,,,,,4100
DUAL_USE,10530,EXPORT,05/04/2011,Deutschland,,,,,1B231.b2,,,,,,,500
DUAL_USE,10531,EXPORT,05/04/2011,Kolumbien,,,,,,6A002.c1,,,,,,7600
DUAL_USE,10534,EXPORT,05/04/2011,Deutschland,,,,0C003,,,,,,,,2752
DUAL_USE,10535,EXPORT,05/04/2011,Vereinigte Staaten,,,,0C001,,,,,,,,915
DUAL_USE,10536,EXPORT,05/05/2011,China,,,,,,6A005.a6b2,,,,,,367000
DUAL_USE,10537,EXPORT,05/05/2011,Spanien,,2B350.g3,,,,,,,,,,6000
DUAL_USE,10539,EXPORT,05/05/2011,Thailand,,,,,,3A001.a10c,,,,,,15695
DUAL_USE,10540,EXPORT,05/05/2011,China,,,,,2B201.b,2B001.c,,,,,,785000
DUAL_USE,10538,EXPORT,05/05/2011,Hong Kong,,,,,,,,5.1,,,,10725
DUAL_USE,10544,EXPORT,05/06/2011,Singapur,,,,,,5A002.a1a,,,,,,124000
DUAL_USE,10546,EXPORT,05/06/2011,China,,,,,,3A002.g1,,,,,,82602
DUAL_USE,10547,EXPORT,05/06/2011,Papua-Neuguinea,,,,,,3A002g2,,,,,,52800
DUAL_USE,10542,EXPORT,05/06/2011,China,,,,,2D202,2D002,,,,,,10378
NUCLEAR,10543,EXPORT,05/06/2011,"Iran, Islamische Republik",,,,,,,,,,,,0
DUAL_USE,10549,EXPORT,05/09/2011,Hong Kong,,2B350.g2,,,,,,,,,,12806
DUAL_USE,10550,EXPORT,05/09/2011,Deutschland,,,,0C003,,,,,,,,49
DUAL_USE,10551,EXPORT,05/09/2011,Deutschland,,,,0C003,,,,,,,,256
DUAL_USE,10528,EXPORT,05/09/2011,China,,,7A101.a,,,,,,,,,3100
DUAL_USE,10541,EXPORT,05/10/2011,Indien,,,,,2B201.b1,,,,,,,195000
DUAL_USE,10513,EXPORT,05/10/2011,Deutschland,,,,0B002.g,,,,,,,,51060
DUAL_USE,10554,EXPORT,05/11/2011,China,,,,,2B201.b1,2B001.c1,,,,,,256250
DUAL_USE,10556,EXPORT,05/11/2011,China,,,,,2B201.b1,2B001.c1,,,,,,210000
DUAL_USE,10557,EXPORT,05/11/2011,China,,,,,2B201.b1,2B001.c1,,,,,,268000
DUAL_USE,10552,EXPORT,05/11/2011,Thailand,,,,,,6A002.a2a,,,,,,3597
DUAL_USE,10553,EXPORT,05/11/2011,Vereinigte Arabische Emirate,,2B350.e5,,,,,,,,,,8061322
DUAL_USE,10555,EXPORT,05/11/2011,Jugoslawien,,,,,2B201.a,2B001.b,,,,,,904
DUAL_USE,10559,EXPORT,05/11/2011,Polen,,,2B120,,,7B003.a,,,,,,180000
DUAL_USE,10533,EXPORT,05/11/2011,Marokko,,,,,,,,,5.2,,,430416
DUAL_USE,10506,EXPORT,05/11/2011,Kuba,,,,,,6A002.c1,,,,,,39067
DUAL_USE,10558,EXPORT,05/11/2011,China,,,,,2B201.a1,2B001.b2,,,,,,307681
DUAL_USE,10565,EXPORT,05/12/2011,Indien,,,,,,5A002.a1a,,,,,,7600
DUAL_USE,10568,EXPORT,05/12/2011,China,,,,,2B201.a1,,,,,,,601095
DUAL_USE,10561,EXPORT,05/12/2011,"Taiwan, Provinz von China",,,,,,2D002,,,,,,43094
DUAL_USE,10562,EXPORT,05/12/2011,"Taiwan, Provinz von China",,,,,,2D002,,,,,,42270
DUAL_USE,10563,EXPORT,05/12/2011,Thailand,,,,,,2D002,,,,,,3666
DUAL_USE,10564,EXPORT,05/12/2011,China,,,,,,2B001.a,,,,,,205000
DUAL_USE,10569,EXPORT,05/12/2011,Singapur,,,,,1C231,,,,,,,3150
DUAL_USE,10566,EXPORT,05/12/2011,China,,,,,2B201.b1,,,,,,,3600000
DUAL_USE,10567,EXPORT,05/12/2011,China,,,,,2B201.b1,,,,,,,4780000
DUAL_USE,10572,EXPORT,05/12/2011,Südafrika,,,,,,,ML04.c,,,,,460000
DUAL_USE,10571,EXPORT,05/12/2011,Turkmenistan,,,,,,,ML11,,,,,42000
DUAL_USE,10571,EXPORT,05/12/2011,Turkmenistan,,,,,,,ML11,,,,,12500
DUAL_USE,10532,EXPORT,05/12/2011,Algerien,,,,,,,,,5.2,,,625000
DUAL_USE,10560,EXPORT,05/12/2011,Südafrika,,,,,,,ML01.a,,,,,900
DUAL_USE,10574,EXPORT,05/13/2011,Israel,,,,,,2B001.a,,,,,,225316
DUAL_USE,10575,EXPORT,05/13/2011,Thailand,,,,,,6A002.c1,,,,,,10890
DUAL_USE,10576,EXPORT,05/13/2011,"Taiwan, Provinz von China",,,,,,6A002.c1,,,,,,9432
DUAL_USE,10577,EXPORT,05/13/2011,Kolumbien,,,,,,,,5.1,,,,5750
DUAL_USE,10573,EXPORT,05/13/2011,Slowenien,,,,,,,ML04.b,,,,,1874
DUAL_USE,10573,EXPORT,05/13/2011,Slowenien,,,,,,,ML04.b,,,,,1874
DUAL_USE,10573,EXPORT,05/13/2011,Slowenien,,,,,,,ML04.b,,,,,3749
DUAL_USE,10578,EXPORT,05/13/2011,Deutschland,,,,,,,ML14,,,,,112364
DUAL_USE,10578,EXPORT,05/13/2011,Deutschland,,,,,,,ML14,,,,,901000
DUAL_USE,10502,EXPORT,05/13/2011,"Taiwan, Provinz von China",,,,,2B201.b,2B001.c,,,,,,270940
DUAL_USE,10579,EXPORT,05/16/2011,Deutschland,,,,0C003,,,,,,,,1590
DUAL_USE,10583,EXPORT,05/16/2011,Malaysia,,,,,,5A002.a1a,,,,,,11650
DUAL_USE,10580,EXPORT,05/16/2011,China,,,,0C003,,,,,,,,19735
DUAL_USE,10580,EXPORT,05/16/2011,China,,,,0C003,,,,,,,,1066
DUAL_USE,10581,EXPORT,05/16/2011,"Taiwan, Provinz von China",,,,,2B201.b1,,,,,,,152000
DUAL_USE,10584,EXPORT,05/16/2011,China,,,,,,2B001.b1,,,,,,2490000
DUAL_USE,10582,EXPORT,05/16/2011,Israel,,,,,,2B001.a,,,,,,113252
DUAL_USE,10585,EXPORT,05/17/2011,Vietnam,,,,,2B201.b1,,,,,,,363000
DUAL_USE,10523,EXPORT,05/17/2011,Saudi-Arabien,,,,,,,ML11.a,,,,,56090
DUAL_USE,10523,EXPORT,05/17/2011,Saudi-Arabien,,,,,,,ML11.a,,,,,89044
DUAL_USE,10524,EXPORT,05/17/2011,Saudi-Arabien,,,,,,,ML22.a,,,,,877111
DUAL_USE,10524,EXPORT,05/17/2011,Saudi-Arabien,,,,,,,ML11.a,,,,,231016
DUAL_USE,10524,EXPORT,05/17/2011,Saudi-Arabien,,,,,,,ML11.a,,,,,630730
DUAL_USE,10587,EXPORT,05/18/2011,China,,,,,2B201.a,2B001.b2,,,,,,233299
DUAL_USE,10588,EXPORT,05/18/2011,Chile,,,,,,6A005.a6b2,,,,,,782600
DUAL_USE,10589,EXPORT,05/18/2011,China,,,,,2B201.b1,2B001.c1,,,,,,338800
DUAL_USE,10590,EXPORT,05/18/2011,Tschechische Republik,,,,,2B201.b1,,,,,,,254800
DUAL_USE,10591,EXPORT,05/18/2011,Singapur,,2B352.d,,,,,,,,,,19142
DUAL_USE,10593,EXPORT,05/18/2011,Pakistan,,2B350.g2,,,,,,,,,,14196
DUAL_USE,10598,EXPORT,05/18/2011,China,,,,,2B201.a1,,,,,,,230798
DUAL_USE,10599,EXPORT,05/18/2011,Südafrika,,,,,,,,5.1,,,,100
DUAL_USE,10599,EXPORT,05/18/2011,Südafrika,,,,,,,,5.1,,,,100
DUAL_USE,10586,EXPORT,05/18/2011,China,,,,,2B201.b1,,,,,,,718000
DUAL_USE,10595,EXPORT,05/18/2011,Indien,,,2B120,,,7B003.a,,,,,,1340000
DUAL_USE,10596,EXPORT,05/18/2011,Russische Föderation,,,2B120,,,7B003.a,,,,,,615000
DUAL_USE,10597,EXPORT,05/18/2011,Indonesien,,,,,2B201.a1,,,,,,,221481
DUAL_USE,10594,EXPORT,05/18/2011,China,,,,,,7B003.a,,,,,,34900
DUAL_USE,10603,EXPORT,05/19/2011,China,,,,,2B201.b1,,,,,,,240000
DUAL_USE,10603,EXPORT,05/19/2011,China,,,,,2B201.b1,,,,,,,490000
DUAL_USE,10604,EXPORT,05/19/2011,Kuwait,,2B350.g2,,,,,,,,,,27753
DUAL_USE,10604,EXPORT,05/19/2011,Kuwait,,2B350.g2,,,,,,,,,,35390
DUAL_USE,10604,EXPORT,05/19/2011,Kuwait,,2B350.g2,,,,,,,,,,1111
DUAL_USE,10605,EXPORT,05/19/2011,Chile,,2B350.g2,,,,,,,,,,21270
DUAL_USE,10607,EXPORT,05/19/2011,Ukraine,,,,,,,ML01.a,,,,,6490
DUAL_USE,10606,EXPORT,05/19/2011,Thailand,,,,0C003,,,,,,,,1558
DUAL_USE,10601,EXPORT,05/19/2011,Jugoslawien,,,,,2B201.a,2B001.b,,,,,,12000
DUAL_USE,10609,EXPORT,05/20/2011,Bulgarien,,,,,,,,5.1,,,,80
DUAL_USE,10609,EXPORT,05/20/2011,Bulgarien,,,,,,,,5.1,,,,61
DUAL_USE,10609,EXPORT,05/20/2011,Bulgarien,,,,,,,,5.1,,,,150
DUAL_USE,10610,EXPORT,05/20/2011,Hong Kong,,2B350.g2,,,,,,,,,,10875
DUAL_USE,10611,EXPORT,05/20/2011,China,,2B352.b,,,,,,,,,,102000
DUAL_USE,10612,EXPORT,05/20/2011,Südafrika,,,,,,,,,5.2,,,11500
DUAL_USE,10615,EXPORT,05/20/2011,Costa Rica,,,,,,,,5.1,,,,3539
DUAL_USE,10616,EXPORT,05/20/2011,Thailand,,,,,,3A001.a10c,,,,,,15487
NUCLEAR,10608,EXPORT,05/20/2011,"Iran, Islamische Republik",,,,,,,,,,,,10469
DUAL_USE,10614,EXPORT,05/20/2011,Russische Föderation,,,,,2B201.a,2B001.b,,,,,,428612
DUAL_USE,10617,EXPORT,05/20/2011,Marokko,,,,,,,ML11.a,,,,,185355
DUAL_USE,10617,EXPORT,05/20/2011,Marokko,,,,,,,ML11.a,,,,,299745
DUAL_USE,10621,EXPORT,05/23/2011,Tunesien,,,,,,,ML01.a,,,,,2600
DUAL_USE,10622,EXPORT,05/23/2011,China,,,,,,3B001.e,,,,,,2497000
DUAL_USE,10600,EXPORT,05/23/2011,Frankreich,,,,0B001.b14,,,,,,,,2650000
DUAL_USE,10619,EXPORT,05/23/2011,Russische Föderation,,,,,2B001.b1,,,,,,,325501
DUAL_USE,10625,EXPORT,05/23/2011,Großbritannien (Vereinigtes Königreich),,,,,2B201.b,,,,,,,350000
DUAL_USE,10626,EXPORT,05/24/2011,China,,,,,2B201.a1,,,,,,,400404
DUAL_USE,10627,EXPORT,05/24/2011,"Taiwan, Provinz von China",,1C350.9,,,,,,,,,3B14,2400
DUAL_USE,10628,EXPORT,05/24/2011,China,,,,,,3A001.a2c,,,,,,695250
DUAL_USE,10629,EXPORT,05/24/2011,Indien,,,,,2B201.b1,,,,,,,784997
DUAL_USE,10631,EXPORT,05/24/2011,China,,,,,,2B001.a,,,,,,302000
DUAL_USE,10623,EXPORT,05/24/2011,Deutschland,,,,,2B201.b1,,,,,,,88280
DUAL_USE,10635,EXPORT,05/25/2011,Deutschland,,,,0C003,,,,,,,,4255
DUAL_USE,10636,EXPORT,05/25/2011,China,,,,,2B201.a1,,,,,,,156617
DUAL_USE,10637,EXPORT,05/25/2011,China,,,,,2B201.a1,2B001.b2,,,,,,273164
DUAL_USE,10638,EXPORT,05/25/2011,Brasilien,,,,,,6A005.a6b2,,,,,,515970
DUAL_USE,10639,EXPORT,05/25/2011,Vereinigte Staaten,,,,0C003,,,,,,,,79
DUAL_USE,10640,EXPORT,05/25/2011,Singapur,,,,,,,,5.1,,,,7590
DUAL_USE,10641,EXPORT,05/25/2011,Deutschland,,,,0C003,,,,,,,,1788
DUAL_USE,10642,EXPORT,05/25/2011,Brasilien,,,,,,5A002.a1a,,,,,,32000
DUAL_USE,10643,EXPORT,05/25/2011,China,,,,,,3A001.a2c,,,,,,35100
DUAL_USE,10644,EXPORT,05/25/2011,China,,,,,,3A001.a2c,,,,,,128700
DUAL_USE,10632,EXPORT,05/25/2011,Russische Föderation,,,,,2B201.a1,2B001.b1,,,,,,826558
DUAL_USE,10633,EXPORT,05/25/2011,China,,,,,,,,5.1,,,,3000
DUAL_USE,10633,EXPORT,05/25/2011,China,,,,,,,,5.1,,,,676
DUAL_USE,10620,EXPORT,05/25/2011,Guadeloupe,,,,,,,,5.1,,,,1990
DUAL_USE,10624,EXPORT,05/25/2011,Oman,,,,,,,,5.1,,,,27285
DUAL_USE,10634,EXPORT,05/25/2011,Russische Föderation,,,,,2B001.a,2B001.a,,,,,,66590
DUAL_USE,10646,EXPORT,05/26/2011,Südafrika,,,,,,,ML16,,,,,0
DUAL_USE,10648,EXPORT,05/26/2011,Indonesien,,,7A103.a,,,,,,,,,151596
DUAL_USE,10650,EXPORT,05/26/2011,Indonesien,,,,,,3A002g2,,,,,,45777
DUAL_USE,10652,EXPORT,05/26/2011,Malaysia,,,,,,5A002.a1a,,,,,,21115
DUAL_USE,10653,EXPORT,05/26/2011,Thailand,,,,,,2B001.a,,,,,,98000
DUAL_USE,10654,EXPORT,05/26/2011,Costa Rica,,,,,,,,5.1,,,,480
DUAL_USE,10654,EXPORT,05/26/2011,Costa Rica,,,,,,,,5.1,,,,2871
DUAL_USE,10655,EXPORT,05/26/2011,Thailand,,,,,,2B001.a,,,,,,121976
DUAL_USE,10649,EXPORT,05/26/2011,Südafrika,,2B350.g2,,,,,,,,,,11320
DUAL_USE,10651,EXPORT,05/26/2011,Serbia,,2B350.g2,,,,,,,,,,13700
DUAL_USE,10651,EXPORT,05/26/2011,Serbia,,2B350.g2,,,,,,,,,,20335
DUAL_USE,10647,EXPORT,05/26/2011,China,,2B350.g2,,,,,,,,,,23580
DUAL_USE,10657,EXPORT,05/27/2011,China,,2B350.g2,,,,,,,,,,2507
DUAL_USE,10658,EXPORT,05/27/2011,Brasilien,,,,,2B201.a1,2B001.b2,,,,,,176762
DUAL_USE,10659,EXPORT,05/27/2011,China,,,,,,3A002.g,,,,,,840000
DUAL_USE,10661,EXPORT,05/30/2011,Italien,,,,0C001,,,,,,,,289
DUAL_USE,10662,EXPORT,05/30/2011,Vereinigte Arabische Emirate,,,,,,6A002.c1,,,,,,52200
DUAL_USE,10662,EXPORT,05/30/2011,Vereinigte Arabische Emirate,,,,,,6A002.c1,,,,,,8111
DUAL_USE,10662,EXPORT,05/30/2011,Vereinigte Arabische Emirate,,,,,,6A002.c1,,,,,,11370
DUAL_USE,10662,EXPORT,05/30/2011,Vereinigte Arabische Emirate,,,,,,6A002.c1,,,,,,8457
DUAL_USE,10663,EXPORT,05/30/2011,Indonesien,,,,,,5A002.a1a,,,,,,24000
DUAL_USE,10664,EXPORT,05/30/2011,China,,2B352.b,,,,,,,,,,1130000
DUAL_USE,10665,EXPORT,05/30/2011,Indonesien,,2B352.b,,,,,,,,,,5751500
DUAL_USE,10660,EXPORT,05/30/2011,Hong Kong,,,,,,6A002.c1,,,,,,23200
DUAL_USE,10666,EXPORT,05/31/2011,China,,,,0C003,,,,,,,,41526
DUAL_USE,10666,EXPORT,05/31/2011,China,,,,0C003,,,,,,,,4029
DUAL_USE,10667,EXPORT,05/31/2011,Indien,,,,,2B001.a,2B001.a,,,,,,158896
DUAL_USE,10668,EXPORT,05/31/2011,Südafrika,,,,,,5D002.c1,,,,,,37281
DUAL_USE,10670,EXPORT,06/01/2011,Deutschland,,,,,,,ML02.a,,,,,2890
DUAL_USE,10671,EXPORT,06/01/2011,Vereinigte Staaten,,1C351.d11,,,,,,,,,,169
DUAL_USE,10671,EXPORT,06/01/2011,Vereinigte Staaten,,1C351.d11,,,,,,,,,,169
DUAL_USE,10671,EXPORT,06/01/2011,Vereinigte Staaten,,1C351.d11,,,,,,,,,,169
DUAL_USE,10671,EXPORT,06/01/2011,Vereinigte Staaten,,1C351.d11,,,,,,,,,,169
DUAL_USE,10672,EXPORT,06/01/2011,Italien,,,,0C001,,,,,,,,119
DUAL_USE,10673,EXPORT,06/01/2011,Singapur,,,,,1C231,,,,,,,3700
DUAL_USE,10674,EXPORT,06/01/2011,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,2370
DUAL_USE,10675,EXPORT,06/01/2011,Israel,,,,,,2B001.a,,,,,,615000
DUAL_USE,10669,EXPORT,06/01/2011,Hong Kong,,,,,,3A001.a2c,,,,,,104000
DUAL_USE,10656,EXPORT,06/01/2011,Russische Föderation,,,,,,3A001.h,,,,,,10410
DUAL_USE,10677,EXPORT,06/06/2011,China,,,,,,3A001.a2c,,,,,,218800
DUAL_USE,10678,EXPORT,06/06/2011,China,,,,,2B201.b1,,,,,,,491000
DUAL_USE,10679,EXPORT,06/06/2011,China,,,,,2B201.b1,,,,,,,484000
DUAL_USE,10680,EXPORT,06/06/2011,China,,,,,2B201.b1,,,,,,,320000
DUAL_USE,10681,EXPORT,06/06/2011,China,,,,,2B201.b1,,,,,,,576000
DUAL_USE,10682,EXPORT,06/06/2011,China,,,,,2B201.b1,,,,,,,604000
DUAL_USE,10683,EXPORT,06/06/2011,China,,,,,2B201.b1,,,,,,,415000
DUAL_USE,10684,EXPORT,06/06/2011,China,,,,,2B201.b1,2B001.c1,,,,,,528000
DUAL_USE,10685,EXPORT,06/06/2011,China,,,,,2B201.b1,,,,,,,700000
DUAL_USE,10686,EXPORT,06/06/2011,China,,,,,2B201.b1,,,,,,,560000
DUAL_USE,10687,EXPORT,06/06/2011,Serbia,,,,,,6A002.c1,,,,,,16914
DUAL_USE,10689,EXPORT,06/06/2011,Israel,,,,0C003,,,,,,,,1904
